id	Group	p_value	p.adjust	convert.median	convert.mean	group1	length1	median1	mean1	group2	length2	median2	mean2	non0.length1	non0.length2
665	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	B1_O2	1	1	0	2.06909130434783e-06	B1	46	0	5.33503913043478e-06	O2	46	0	7.40413043478261e-06	2	2
666	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	B1_O2	0.855132140584706	1	0	6.75847826086956e-07	B1	46	0	6.99423913043478e-06	O2	46	0	7.67008695652174e-06	2	2
667	PWY0-1319: CDP-diacylglycerol biosynthesis II	B1_O2	0.787406490666269	1	0	5.35170217391304e-06	B1	46	0	9.07545e-06	O2	46	0	1.4427152173913e-05	2	3
668	PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	B1_O2	1	1	0	-3.26563043478261e-07	B1	46	0	3.26563043478261e-07	O2	46	0	0	1	0
669	PWY0-1479: tRNA processing	B1_O2	1	1	0	2.8204347826087e-07	B1	46	0	7.87058695652174e-06	O2	46	0	8.15263043478261e-06	2	2
670	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	B1_O2	0.971252458876789	1	0	-4.01487173913043e-06	B1	46	0	0.000122106889130435	O2	46	0	0.000118092017391304	21	18
671	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	B1_O2	0.726286148878805	1	0	2.94555869565217e-06	B1	46	0	3.30529065217391e-05	O2	46	0	3.59984652173913e-05	7	6
672	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	B1_O2	0.59256103828762	1	3.367695e-05	2.35316608695652e-05	B1	46	0	0.000124988923913043	O2	46	3.367695e-05	0.000148520584782609	19	24
673	PWY0-42: 2-methylcitrate cycle I	B1_O2	1	1	0	9.32258695652174e-07	B1	46	0	0	O2	46	0	9.32258695652174e-07	1	0
674	PWY0-781: aspartate superpathway	B1_O2	1	1	0	-3.14271739130434e-07	B1	46	0	6.64180434782609e-06	O2	46	0	6.32753260869565e-06	1	2
675	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	B1_O2	1	1	0	-6.37413043478261e-07	B1	46	0	3.82502173913043e-06	O2	46	0	3.18760869565217e-06	1	1
676	PWY0-862: (5Z)-dodec-5-enoate biosynthesis	B1_O2	1	1	0	2.37497826086956e-06	B1	46	0	3.36430434782609e-06	O2	46	0	5.73928260869565e-06	1	2
677	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	B1_O2	1	1	0	1.9637847826087e-06	B1	46	0	0	O2	46	0	1.9637847826087e-06	1	0
678	PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	B1_O2	0.371093369522698	1	0	1.80537826086957e-06	B1	46	0	3.49413043478261e-07	O2	46	0	2.15479130434783e-06	1	2
679	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	B1_O2	0.201242620957724	1	0	6.53017826086957e-06	B1	46	0	5.4079347826087e-07	O2	46	0	7.07097173913044e-06	1	3
680	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	B1_O2	0.201242620957724	1	0	6.53017826086957e-06	B1	46	0	5.4079347826087e-07	O2	46	0	7.07097173913044e-06	1	3
681	PWY66-367: ketogenesis	B1_O2	1	1	0	1.28705e-06	B1	46	0	0	O2	46	0	1.28705e-06	1	0
682	PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)	B1_O2	1	1	0	-2.33469565217391e-06	B1	46	0	2.33469565217391e-06	O2	46	0	0	1	0
683	PWY66-398: TCA cycle III (animals)	B1_O2	1	1	0	-4.04608695652174e-07	B1	46	0	4.04608695652174e-07	O2	46	0	0	1	0
684	PWY66-399: gluconeogenesis III	B1_O2	1	1	0	2.84228260869565e-06	B1	46	0	6.85363043478261e-06	O2	46	0	9.69591304347826e-06	1	2
685	PWY66-422: D-galactose degradation V (Leloir pathway)	B1_O2	0.422175673993565	1	0	3.4235947826087e-05	B1	46	0	9.27704152173913e-05	O2	46	0	0.000127006363043478	16	16
686	PWYG-321: mycolate biosynthesis	B1_O2	1	1	0	-2.89152173913043e-07	B1	46	0	3.69139130434783e-06	O2	46	0	3.40223913043478e-06	1	1
687	PYRIDNUCSAL-PWY: NAD salvage pathway I	B1_O2	1	1	0	1.79348913043478e-06	B1	46	0	1.53355434782609e-06	O2	46	0	3.32704347826087e-06	1	1
688	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	B1_O2	0.398304593395588	1	0	-1.24867e-05	B1	46	0	6.16243804347826e-05	O2	46	0	4.91376804347826e-05	6	7
689	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	B1_O2	1	1	0	-5.04108695652174e-07	B1	46	0	2.68928260869565e-06	O2	46	0	2.18517391304348e-06	1	1
690	RHAMCAT-PWY: L-rhamnose degradation I	B1_O2	1	1	0	-8.66647826086957e-07	B1	46	0	2.58891304347826e-06	O2	46	0	1.7222652173913e-06	1	1
691	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	B1_O2	0.394166404447896	1	0	3.16507543478261e-05	B1	46	0	8.385065e-05	O2	46	0	0.000115501404347826	12	14
692	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	B1_O2	1	1	0	-9.49265217391304e-07	B1	46	0	9.49265217391304e-07	O2	46	0	0	1	0
693	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	B1_O2	0.672603817441517	1	0	1.93825869565217e-06	B1	46	0	2.7914847826087e-05	O2	46	0	2.98531065217391e-05	5	6
694	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	B1_O2	1	1	0	-1.47260869565218e-07	B1	46	0	5.77913043478261e-06	O2	46	0	5.63186956521739e-06	1	2
695	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	B1_O2	1	1	0	-1.60026086956522e-06	B1	46	0	4.9945e-06	O2	46	0	3.39423913043478e-06	1	1
696	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	B1_O2	1	1	0	-3.93965217391304e-07	B1	46	0	9.40419565217391e-07	O2	46	0	5.46454347826087e-07	1	1
697	TCA: TCA cycle I (prokaryotic)	B1_O2	0.789268026134281	1	0	2.22602173913044e-06	B1	46	0	1.21665e-06	O2	46	0	3.44267173913044e-06	2	2
698	THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	B1_O2	1	1	0	-7.58934782608696e-07	B1	46	0	7.58934782608696e-07	O2	46	0	0	1	0
699	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	B1_O2	0.70642711574737	1	0	3.46063478260869e-06	B1	46	0	1.99793869565217e-05	O2	46	0	2.34400217391304e-05	8	11
700	THRESYN-PWY: superpathway of L-threonine biosynthesis	B1_O2	0.702238315221897	1	0	-1.20707067391304e-05	B1	46	0	6.70680154347826e-05	O2	46	0	5.49973086956522e-05	12	10
701	TRNA-CHARGING-PWY: tRNA charging	B1_O2	0.552076886516813	1	0	-5.16528913043478e-05	B1	46	0	0.000200128456521739	O2	46	0	0.000148475565217391	10	8
702	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	B1_O2	0.905262388987779	1	0.00024779	-0.00012376167173913	B1	46	0.00107789	0.00138020412826087	O2	46	0.00132568	0.00125644245652174	45	45
703	VALSYN-PWY: L-valine biosynthesis	B1_O2	0.358951435852626	1	0	9.69323913043478e-06	B1	46	0	2.58513043478261e-05	O2	46	0	3.55445434782609e-05	6	6
704	UNMAPPED	B1_O3	0.0139041622760417	0.625687302421876	0.0596445	0.069901	B1	48	0.464858	0.444514645833333	O3	48	0.5245025	0.514415645833333	47	48
705	UNINTEGRATED	B1_O3	0.0324460280909094	1	-0.0573015	-0.0500969083333333	B1	48	0.5173755	0.52170410625	O3	48	0.460074	0.471607197916667	47	48
706	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	B1_O3	1	1	0	-1.09407083333333e-06	B1	48	0	1.4202625e-05	O3	48	0	1.31085541666667e-05	3	5
707	ANAEROFRUCAT-PWY: homolactic fermentation	B1_O3	0.553616991965781	1	0	3.14230625e-06	B1	48	0	3.19004979166667e-05	O3	48	0	3.50428041666667e-05	4	9
708	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	B1_O3	0.433095033362903	1	0	2.291665e-05	B1	48	0	7.49604708333333e-05	O3	48	0	9.78771208333333e-05	9	15
709	ARGORNPROST-PWY: arginine, ornithine and proline interconversion	B1_O3	0.371093369522698	1	0	1.29204791666667e-06	B1	48	0	0	O3	48	0	1.29204791666667e-06	2	0
710	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	B1_O3	1	1	0	-3.3675e-06	B1	48	0	7.55427083333333e-06	O3	48	0	4.18677083333333e-06	1	1
711	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	B1_O3	0.833935414088552	1	0	-2.88533333333334e-07	B1	48	0	9.26580833333333e-06	O3	48	0	8.977275e-06	3	4
712	ARO-PWY: chorismate biosynthesis I	B1_O3	0.485924404659121	1	0	4.48935645833333e-06	B1	48	0	8.19363458333333e-05	O3	48	0	8.64257022916667e-05	12	15
713	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	B1_O3	0.451258974150342	1	0	-1.18043091666667e-05	B1	48	0	2.532518e-05	O3	48	0	1.35208708333333e-05	9	9
714	AST-PWY: L-arginine degradation II (AST pathway)	B1_O3	1	1	0	-1.19347291666667e-06	B1	48	0	1.93328958333333e-06	O3	48	0	7.39816666666667e-07	1	1
715	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	B1_O3	1	1	0	-1.27846875e-06	B1	48	0	2.39889583333333e-06	O3	48	0	1.12042708333333e-06	1	1
716	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	B1_O3	0.683480902201426	1	0	-1.45949583333334e-06	B1	48	0	2.19522770833333e-05	O3	48	0	2.049278125e-05	5	8
717	CALVIN-PWY: Calvin-Benson-Bassham cycle	B1_O3	0.365227518501531	1	0	1.92286916666667e-05	B1	48	0	6.020228125e-05	O3	48	0	7.94309729166667e-05	9	16
718	CITRULBIO-PWY: L-citrulline biosynthesis	B1_O3	0.350528908982333	1	0	-2.9076875e-06	B1	48	0	6.09521875e-06	O3	48	0	3.18753125e-06	6	6
719	COA-PWY-1: coenzyme A biosynthesis II (mammalian)	B1_O3	0.716935917400193	1	-8.2497e-05	7.86554104166666e-05	B1	48	0.000563968	0.000686269860416667	O3	48	0.000481471	0.000764925270833333	36	33
720	COA-PWY: coenzyme A biosynthesis I	B1_O3	0.836515888315552	1	-0.000120851	0.000146483435416667	B1	48	0.0009120555	0.000981540035416667	O3	48	0.0007912045	0.00112802347083333	46	46
721	COLANSYN-PWY: colanic acid building blocks biosynthesis	B1_O3	0.371093369522698	1	0	-2.2901125e-06	B1	48	0	2.2901125e-06	O3	48	0	0	2	0
722	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	B1_O3	0.660346099350424	1	0	2.60031666666667e-06	B1	48	0	7.352115625e-05	O3	48	0	7.61214729166667e-05	8	12
723	DAPLYSINESYN-PWY: L-lysine biosynthesis I	B1_O3	1	1	0	-1.0361875e-06	B1	48	0	7.20866666666667e-06	O3	48	0	6.17247916666667e-06	1	1
724	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	B1_O3	1	1	0	-8.36262499999998e-07	B1	48	0	4.58760416666667e-05	O3	48	0	4.50397791666667e-05	9	11
725	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	B1_O3	0.628155653709986	1	0	4.28830204166667e-05	B1	48	0	0.000155907445833333	O3	48	0	0.00019879046625	19	18
726	ECASYN-PWY: enterobacterial common antigen biosynthesis	B1_O3	1	1	0	-1.46388958333333e-06	B1	48	0	2.704e-06	O3	48	0	1.24011041666667e-06	1	1
727	FAO-PWY: fatty acid &beta;-oxidation I	B1_O3	1	1	0	-2.051425e-06	B1	48	0	3.8691875e-06	O3	48	0	1.8177625e-06	1	2
728	FASYN-ELONG-PWY: fatty acid elongation -- saturated	B1_O3	1	1	0	-1.89591541666667e-06	B1	48	0	4.66603958333333e-06	O3	48	0	2.77012416666667e-06	2	4
729	FERMENTATION-PWY: mixed acid fermentation	B1_O3	0.833634883024682	1	0	4.9907125e-06	B1	48	0	1.61240375e-05	O3	48	0	2.111475e-05	4	6
730	GALACTARDEG-PWY: D-galactarate degradation I	B1_O3	1	1	0	-1.23875208333333e-06	B1	48	0	2.22760416666667e-06	O3	48	0	9.88852083333333e-07	1	1
731	GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	B1_O3	0.422678074170635	1	0	7.17186875e-06	B1	48	0	4.4853125e-06	O3	48	0	1.165718125e-05	1	3
732	GLUCARDEG-PWY: D-glucarate degradation I	B1_O3	1	1	0	-1.2345875e-06	B1	48	0	2.2601875e-06	O3	48	0	1.0256e-06	1	1
733	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	B1_O3	1	1	0	-1.23875208333333e-06	B1	48	0	2.22760416666667e-06	O3	48	0	9.88852083333333e-07	1	1
734	GLUCONEO-PWY: gluconeogenesis I	B1_O3	0.787406490666269	1	0	3.17841666666667e-06	B1	48	0	6.54868333333333e-06	O3	48	0	9.7271e-06	2	4
735	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	B1_O3	0.583882420770365	1	0	-3.514074375e-06	B1	48	0	4.82679166666667e-06	O3	48	0	1.31271729166667e-06	2	2
736	GLUTORN-PWY: L-ornithine biosynthesis	B1_O3	1	1	0	-3.3153125e-06	B1	48	0	5.90216666666667e-06	O3	48	0	2.58685416666667e-06	1	1
737	GLYCOCAT-PWY: glycogen degradation I (bacterial)	B1_O3	0.18144920772142	1	0	-1.749278125e-06	B1	48	0	1.95055208333333e-06	O3	48	0	2.01273958333333e-07	3	1
738	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	B1_O3	1	1	0	-5.84477083333333e-07	B1	48	0	5.84477083333333e-07	O3	48	0	0	1	0
739	GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	B1_O3	1	1	0	-2.05235416666667e-06	B1	48	0	5.3136875e-06	O3	48	0	3.26133333333333e-06	1	1
740	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	B1_O3	1	1	0	-1.67455208333333e-06	B1	48	0	1.67455208333333e-06	O3	48	0	0	1	0
741	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	B1_O3	0.0382810921270392	1	0	0.0001093477	B1	48	0	0.0001980562	O3	48	0	0.0003074039	17	23
742	GLYOXYLATE-BYPASS: glyoxylate cycle	B1_O3	1	1	0	-4.18754166666667e-07	B1	48	0	4.18754166666667e-07	O3	48	0	0	1	0
743	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	B1_O3	1	1	0	-2.1806825e-06	B1	48	0	3.891125e-06	O3	48	0	1.7104425e-06	1	2
744	HEMESYN2-PWY: heme biosynthesis II (anaerobic)	B1_O3	1	1	0	-2.17677083333333e-07	B1	48	0	2.17677083333333e-07	O3	48	0	0	1	0
745	HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	B1_O3	0.589638551626567	1	0	9.66964583333334e-07	B1	48	0	4.09385416666667e-06	O3	48	0	5.06081875e-06	1	5
746	HISDEG-PWY: L-histidine degradation I	B1_O3	0.932646638965876	1	0	-2.084981875e-06	B1	48	0	8.61125208333333e-06	O3	48	0	6.52627020833333e-06	3	7
747	HISTSYN-PWY: L-histidine biosynthesis	B1_O3	1	1	0	-2.03845208333333e-06	B1	48	0	5.3515e-06	O3	48	0	3.31304791666667e-06	1	2
748	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	B1_O3	1	1	0	-2.3526e-06	B1	48	0	4.42020833333333e-06	O3	48	0	2.06760833333333e-06	1	1
749	HSERMETANA-PWY: L-methionine biosynthesis III	B1_O3	0.338763015336974	1	0	8.54784166666666e-06	B1	48	0	3.49692020833333e-05	O3	48	0	4.351704375e-05	8	14
750	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	B1_O3	0.624834867127387	1	0	-1.38613333333333e-06	B1	48	0	2.32507125e-05	O3	48	0	2.18645791666667e-05	6	9
751	KETOGLUCONMET-PWY: ketogluconate metabolism	B1_O3	1	1	0	-2.78072916666667e-07	B1	48	0	1.6192e-06	O3	48	0	1.34112708333333e-06	1	1
752	LACTOSECAT-PWY: lactose and galactose degradation I	B1_O3	0.621560344069081	1	1.836205e-05	5.35399260416667e-05	B1	48	0	0.00045864335625	O3	48	1.836205e-05	0.000512183282291667	21	26
753	MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	B1_O3	1	1	0	-2.58110416666667e-06	B1	48	0	6.54714583333333e-06	O3	48	0	3.96604166666667e-06	1	1
754	METSYN-PWY: L-homoserine and L-methionine biosynthesis	B1_O3	1	1	0	-2.46464583333333e-06	B1	48	0	6.45670833333333e-06	O3	48	0	3.9920625e-06	1	1
755	NAD-BIOSYNTHESIS-II: NAD salvage pathway II	B1_O3	1	1	0	-1.81487708333333e-06	B1	48	0	3.07854166666667e-06	O3	48	0	1.26366458333333e-06	1	1
756	NAGLIPASYN-PWY: lipid IVA biosynthesis	B1_O3	1	1	0	-1.32052916666667e-06	B1	48	0	2.3830625e-06	O3	48	0	1.06253333333333e-06	1	1
757	NONMEVIPP-PWY: methylerythritol phosphate pathway I	B1_O3	0.799846105662473	1	0	-3.28417291666666e-06	B1	48	0	3.27144875e-05	O3	48	0	2.94303145833333e-05	4	6
758	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	B1_O3	0.524344722126057	1	0	3.331371875e-05	B1	48	0	6.9511675e-05	O3	48	0	0.00010282539375	15	20
759	OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	B1_O3	0.394166404447896	1	0	-3.57864979166667e-05	B1	48	0	9.63972291666667e-05	O3	48	0	6.061073125e-05	11	11
760	ORNDEG-PWY: superpathway of ornithine degradation	B1_O3	1	1	0	1.99015625e-07	B1	48	0	9.0446875e-08	O3	48	0	2.894625e-07	1	1
761	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	B1_O3	1	1	0	-1.56579166666667e-07	B1	48	0	5.2186875e-07	O3	48	0	3.65289583333333e-07	1	1
762	P122-PWY: heterolactic fermentation	B1_O3	1	1	0	-3.14379166666667e-06	B1	48	0	3.14379166666667e-06	O3	48	0	0	1	0
763	P124-PWY: Bifidobacterium shunt	B1_O3	0.683480902201426	1	0	-2.526976875e-05	B1	48	0	4.61889229166667e-05	O3	48	0	2.09191541666667e-05	5	8
764	P125-PWY: superpathway of (R,R)-butanediol biosynthesis	B1_O3	1	1	0	-4.104125e-07	B1	48	0	4.104125e-07	O3	48	0	0	1	0
765	P164-PWY: purine nucleobases degradation I (anaerobic)	B1_O3	0.441208519505878	1	0	7.52477708333333e-06	B1	48	0	5.02712083333333e-06	O3	48	0	1.25518979166667e-05	4	6
766	P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	B1_O3	1	1	0	-1.81802083333333e-06	B1	48	0	6.32177083333333e-06	O3	48	0	4.50375e-06	1	1
767	P42-PWY: incomplete reductive TCA cycle	B1_O3	1	1	0	1.09516458333333e-07	B1	48	0	0	O3	48	0	1.09516458333333e-07	1	0
768	P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	B1_O3	0.589638551626567	1	0	2.63873333333333e-07	B1	48	0	2.41474583333333e-06	O3	48	0	2.67861916666667e-06	2	5
769	PANTO-PWY: phosphopantothenate biosynthesis I	B1_O3	1	1	0	-7.7732125e-06	B1	48	0	4.70921354166667e-05	O3	48	0	3.93189229166667e-05	7	9
770	PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	B1_O3	0.893903721815722	1	0	-9.75494791666666e-06	B1	48	0	5.52080541666667e-05	O3	48	0	4.545310625e-05	6	9
771	PENTOSE-P-PWY: pentose phosphate pathway	B1_O3	1	1	0	-2.9971875e-06	B1	48	0	6.13647916666667e-06	O3	48	0	3.13929166666667e-06	1	1
772	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	B1_O3	0.837314554360899	1	0	-2.194765e-05	B1	48	0	0.000157110625	O3	48	0	0.000135162975	10	15
773	PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	B1_O3	0.789268026134281	1	0	-5.05975625e-06	B1	48	0	9.29079791666667e-06	O3	48	0	4.23104166666667e-06	2	1
774	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	B1_O3	0.100348246462291	1	0	6.8883875e-06	B1	48	0	0	O3	48	0	6.8883875e-06	4	0
775	PPGPPMET-PWY: ppGpp biosynthesis	B1_O3	0.422678074170635	1	0	-3.56466041666667e-06	B1	48	0	5.47355416666667e-06	O3	48	0	1.90889375e-06	2	3
776	PWY-1042: glycolysis IV (plant cytosol)	B1_O3	0.0981951397106941	1	0.0001378503	4.9196946875e-05	B1	48	8.46342e-05	0.000262132813541667	O3	48	0.0002224845	0.000311329760416667	28	35
777	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	B1_O3	0.529368106184798	1	0	-3.11306666666667e-06	B1	48	0	5.00431458333333e-06	O3	48	0	1.89124791666667e-06	4	3
778	PWY-2941: L-lysine biosynthesis II	B1_O3	0.308063229907199	1	0	5.97035208333333e-06	B1	48	0	2.07316125e-05	O3	48	0	2.67019645833333e-05	4	7
779	PWY-2942: L-lysine biosynthesis III	B1_O3	0.824098168245978	1	0	-8.95964166666667e-06	B1	48	0	3.94265208333333e-05	O3	48	0	3.04668791666667e-05	7	8
780	PWY-3001: superpathway of L-isoleucine biosynthesis I	B1_O3	0.610298655976554	1	0	4.6961125e-06	B1	48	0	2.06617458333333e-05	O3	48	0	2.53578583333333e-05	6	7
781	PWY-3781: aerobic respiration I (cytochrome c)	B1_O3	1	1	0	-3.34635416666667e-07	B1	48	0	4.16827083333333e-06	O3	48	0	3.83363541666667e-06	1	2
782	PWY-3841: folate transformations II	B1_O3	0.915213876244332	1	-6.5938e-05	9.35874729166667e-05	B1	48	0.0004165655	0.000557991322916667	O3	48	0.0003506275	0.000651578795833333	33	33
783	PWY-4041: &gamma;-glutamyl cycle	B1_O3	1	1	0	-8.60829166666666e-07	B1	48	0	8.71951875e-06	O3	48	0	7.85868958333333e-06	5	6
784	PWY-4981: L-proline biosynthesis II (from arginine)	B1_O3	1	1	0	-4.036875e-07	B1	48	0	3.28991041666667e-06	O3	48	0	2.88622291666667e-06	3	4
785	PWY-5097: L-lysine biosynthesis VI	B1_O3	1	1	0	1.75510416666667e-06	B1	48	0	1.26049166666667e-05	O3	48	0	1.43600208333333e-05	2	3
786	PWY-5100: pyruvate fermentation to acetate and lactate II	B1_O3	0.583882420770365	1	0	5.05758541666667e-06	B1	48	0	5.4963875e-06	O3	48	0	1.05539729166667e-05	3	4
787	PWY-5103: L-isoleucine biosynthesis III	B1_O3	1	1	0	-2.47645416666667e-06	B1	48	0	4.5943125e-06	O3	48	0	2.11785833333333e-06	1	2
788	PWY-5104: L-isoleucine biosynthesis IV	B1_O3	1	1	0	-9.01202083333333e-07	B1	48	0	9.01202083333333e-07	O3	48	0	0	1	0
789	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	B1_O3	0.371093369522698	1	0	5.34619583333333e-06	B1	48	0	0	O3	48	0	5.34619583333333e-06	2	0
790	PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	B1_O3	1	1	0	-2.381375e-06	B1	48	0	2.381375e-06	O3	48	0	0	1	0
791	PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	B1_O3	1	1	0	-1.89958541666667e-06	B1	48	0	3.38633333333333e-06	O3	48	0	1.48674791666667e-06	1	1
792	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	B1_O3	0.833935414088552	1	0	7.46983333333333e-07	B1	48	0	8.46245e-06	O3	48	0	9.20943333333333e-06	3	5
793	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	B1_O3	0.313300386857646	1	0	-4.396425625e-05	B1	48	0	0.000138757916666667	O3	48	0	9.47936604166667e-05	12	11
794	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	B1_O3	1	1	0	-2.90902083333333e-06	B1	48	0	5.8724375e-06	O3	48	0	2.96341666666667e-06	1	1
795	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	B1_O3	1	1	0	-2.74304166666667e-06	B1	48	0	6.09885416666667e-06	O3	48	0	3.3558125e-06	1	1
796	PWY-5384: sucrose degradation IV (sucrose phosphorylase)	B1_O3	0.631900275866177	1	0	-2.34449229166667e-05	B1	48	0	7.896276875e-05	O3	48	0	5.55178458333333e-05	13	15
797	PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	B1_O3	1	1	0	-2.471875e-08	B1	48	0	5.78966666666667e-07	O3	48	0	5.54247916666667e-07	1	1
798	PWY-5484: glycolysis II (from fructose 6-phosphate)	B1_O3	0.670128703919811	1	0	6.58928125e-06	B1	48	0	3.53283125e-05	O3	48	0	4.191759375e-05	6	12
799	PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	B1_O3	1	1	0	-9.8405e-07	B1	48	0	9.8405e-07	O3	48	0	0	1	0
800	PWY-5659: GDP-mannose biosynthesis	B1_O3	0.554113130069446	1	0	-3.71706458333333e-06	B1	48	0	8.71566875e-06	O3	48	0	4.99860416666667e-06	5	4
801	PWY-5667: CDP-diacylglycerol biosynthesis I	B1_O3	0.789268026134281	1	0	-5.26059791666667e-06	B1	48	0	8.69730625e-06	O3	48	0	3.43670833333333e-06	2	1
802	PWY-5686: UMP biosynthesis	B1_O3	0.882331520589854	1	0	-1.77066375e-05	B1	48	0	0.000312223860416667	O3	48	0	0.000294517222916667	19	22
803	PWY-5690: TCA cycle II (plants and fungi)	B1_O3	0.371093369522698	1	0	9.2640625e-07	B1	48	0	3.0359375e-07	O3	48	0	1.23e-06	1	2
804	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	B1_O3	1	1	0	-1.94288791666667e-06	B1	48	0	4.32949166666667e-06	O3	48	0	2.38660375e-06	2	3
