id	Group	p_value	p.adjust	convert.median	convert.mean	group1	length1	median1	mean1	group2	length2	median2	mean2	non0.length1	non0.length2
677	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	low_unclassified	0.00900287290640364	0.0270086187192109	0	3.02003519477971e-05	low	129	0	7.20534100775194e-05	unclassified	79	0	0.000102253762025316	35	38
678	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	low_unclassified	5.51779192575001e-05	0.0001655337577725	0	9.41742463251889e-05	low	129	0	5.49699751937985e-05	unclassified	79	0	0.000149144221518987	30	39
679	PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	low_unclassified	0.270612763720809	0.811838291162426	0	1.19018545383181e-05	low	129	0	2.15808217054264e-06	unclassified	79	0	1.40599367088608e-05	3	4
680	PWY-6151: S-adenosyl-L-methionine cycle I	low_unclassified	0.873827307411119	1	-8.4553e-05	-3.23128201138259e-05	low	129	0.000392319	0.000623324880620155	unclassified	79	0.000307766	0.000591012060506329	82	54
681	PWY-6163: chorismate biosynthesis from 3-dehydroquinate	low_unclassified	4.78571221380627e-07	1.43571366414188e-06	0	0.000140671771761358	low	129	0	2.03558317829457e-05	unclassified	79	0	0.000161027603544304	18	35
682	PWY-6168: flavin biosynthesis III (fungi)	low_unclassified	0.439725971598616	1	0	-1.12034108527132e-06	low	129	0	1.12034108527132e-06	unclassified	79	0	0	1	0
683	PWY-621: sucrose degradation III (sucrose invertase)	low_unclassified	0.727269350214334	1	0	-1.6916338250417e-05	low	129	0	0.000100494057364341	unclassified	79	0	8.35777191139241e-05	40	28
684	PWY-622: starch biosynthesis	low_unclassified	0.071153393193779	0.213460179581337	0	1.08228227848101e-06	low	129	0	0	unclassified	79	0	1.08228227848101e-06	2	0
685	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	low_unclassified	4.67243268250127e-06	1.40172980475038e-05	0	0.000167492003240114	low	129	0	2.52415575193798e-05	unclassified	79	0	0.000192733560759494	20	33
686	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	low_unclassified	0.107841042672544	0.323523128017632	0	7.80823612991856e-06	low	129	0	3.90614108527132e-06	unclassified	79	0	1.17143772151899e-05	7	9
687	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	low_unclassified	0.246821588543778	0.740464765631334	0	7.25391964478461e-06	low	129	0	2.20805503875969e-06	unclassified	79	0	9.4619746835443e-06	4	5
688	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	low_unclassified	0.252359269798004	0.757077809394013	0	5.85897510548523e-06	low	129	0	3.16646666666667e-06	unclassified	79	0	9.0254417721519e-06	4	5
689	PWY-6305: putrescine biosynthesis IV	low_unclassified	0.0368302630063648	0.110490789019094	0	5.31779264056521e-06	low	129	0	2.80848837209302e-06	unclassified	79	0	8.12628101265823e-06	5	9
690	PWY-6313: serotonin degradation	low_unclassified	0.72553620907064	1	0	2.40608164066333e-07	low	129	0	1.34696899224806e-07	unclassified	79	0	3.75305063291139e-07	1	1
691	PWY-6317: galactose degradation I (Leloir pathway)	low_unclassified	6.30389947139188e-06	1.89116984141756e-05	0	0.000145710158492788	low	129	0	2.84906744186047e-05	unclassified	79	0	0.000174200832911392	24	35
692	PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	low_unclassified	0.071153393193779	0.213460179581337	0	7.39962658227848e-07	low	129	0	0	unclassified	79	0	7.39962658227848e-07	2	0
693	PWY-6353: purine nucleotides degradation II (aerobic)	low_unclassified	0.439725971598616	1	0	-1.58093798449612e-07	low	129	0	1.58093798449612e-07	unclassified	79	0	0	1	0
694	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	low_unclassified	5.83259629348338e-07	1.74977888804501e-06	0	0.000227390597605731	low	129	0	3.21430682170543e-05	unclassified	79	0	0.000259533665822785	15	31
695	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	low_unclassified	0.00760545476062056	0.0228163642818617	0	6.89918712393288e-05	low	129	0	0.00011013223255814	unclassified	79	0	0.000179124103797468	18	24
696	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	low_unclassified	5.23906787356884e-06	1.57172036207065e-05	0	0.000237755042890786	low	129	0	5.09434697674419e-05	unclassified	79	0	0.000288698512658228	22	34
697	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	low_unclassified	0.872164102005137	1	0	1.89868629182613e-08	low	129	0	2.60853643410853e-07	unclassified	79	0	2.79840506329114e-07	2	1
698	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	low_unclassified	0.140289698443392	0.420869095330177	0	4.7186210577961e-06	low	129	0	1.95608527131783e-06	unclassified	79	0	6.67470632911392e-06	3	5
699	PWY-6527: stachyose degradation	low_unclassified	0.129652511936453	0.388957535809358	0	-1.7622126336964e-05	low	129	0	0.000275927850387597	unclassified	79	0	0.000258305724050633	40	37
700	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	low_unclassified	0.924101187756906	1	0	-4.47037799038367e-06	low	129	0	1.05277007751938e-05	unclassified	79	0	6.05732278481013e-06	9	6
701	PWY-6549: L-glutamine biosynthesis III	low_unclassified	0.30634125460926	0.919023763827779	0	7.62830978314199e-07	low	129	0	4.00682945736434e-07	unclassified	79	0	1.16351392405063e-06	1	2
702	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	low_unclassified	0.30634125460926	0.919023763827779	0	7.04766951231479e-07	low	129	0	8.43317829457364e-08	unclassified	79	0	7.89098734177215e-07	1	2
703	PWY-6606: guanosine nucleotides degradation II	low_unclassified	0.30093848887493	0.90281546662479	0	9.70564802276518e-07	low	129	0	8.64503875968992e-08	unclassified	79	0	1.05701518987342e-06	1	2
704	PWY-6608: guanosine nucleotides degradation III	low_unclassified	0.00479294121464004	0.0143788236439201	0	5.48080090275733e-06	low	129	0	3.45405426356589e-07	unclassified	79	0	5.82620632911392e-06	2	8
705	PWY-6609: adenine and adenosine salvage III	low_unclassified	0.263839752415976	0.791519257247927	0	2.42532955450888e-05	low	129	0	6.07854496124031e-06	unclassified	79	0	3.03318405063291e-05	8	8
706	PWY-6700: queuosine biosynthesis	low_unclassified	2.44838673910407e-05	7.34516021731221e-05	0	2.08696328515357e-05	low	129	0	5.19202170542636e-06	unclassified	79	0	2.6061654556962e-05	6	19
707	PWY-6703: preQ0 biosynthesis	low_unclassified	0.72553620907064	1	0	8.03132283387303e-07	low	129	0	2.95931007751938e-07	unclassified	79	0	1.09906329113924e-06	1	1
708	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	low_unclassified	0.0265369389522641	0.0796108168567923	0	1.31926708860759e-06	low	129	0	0	unclassified	79	0	1.31926708860759e-06	3	0
709	PWY-6737: starch degradation V	low_unclassified	3.22432124338578e-08	9.67296373015733e-08	1.55318e-05	0.000197880727113139	low	129	0	4.92917550387597e-05	unclassified	79	1.55318e-05	0.000247172482151899	25	44
710	PWY-6749: CMP-legionaminate biosynthesis I	low_unclassified	0.439725971598616	1	0	-5.23637209302326e-08	low	129	0	5.23637209302326e-08	unclassified	79	0	0	1	0
711	PWY-6803: phosphatidylcholine acyl editing	low_unclassified	0.621374977433229	1	0	-9.55884729663428e-07	low	129	0	1.09516852713178e-06	unclassified	79	0	1.39283797468354e-07	2	2
712	PWY-6892: thiazole biosynthesis I (E. coli)	low_unclassified	0.270305963597451	0.810917890792354	0	-7.85863565891473e-07	low	129	0	7.85863565891473e-07	unclassified	79	0	0	2	0
713	PWY-6897: thiamin salvage II	low_unclassified	0.96590456309307	1	0	-2.55922278481013e-06	low	129	0	5.0526e-06	unclassified	79	0	2.49337721518987e-06	5	3
714	PWY-6901: superpathway of glucose and xylose degradation	low_unclassified	0.249579696730026	0.748739090190078	0	1.03680693945638e-05	low	129	0	4.10637364341085e-06	unclassified	79	0	1.44744430379747e-05	4	5
715	PWY-6936: seleno-amino acid biosynthesis	low_unclassified	0.000787972166496987	0.00236391649949096	0	8.32925292699441e-05	low	129	0	1.19717960465116e-05	unclassified	79	0	9.52643253164557e-05	15	23
716	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	low_unclassified	0.0209670908168723	0.062901272450617	0	2.21581459130605e-06	low	129	0	4.00517054263566e-07	unclassified	79	0	2.61633164556962e-06	1	5
717	PWY-7013: L-1,2-propanediol degradation	low_unclassified	0.270305963597451	0.810917890792354	0	-1.97172015503876e-07	low	129	0	1.97172015503876e-07	unclassified	79	0	0	2	0
718	PWY-7031: protein N-glycosylation (bacterial)	low_unclassified	0.439725971598616	1	0	-8.31441860465116e-08	low	129	0	8.31441860465116e-08	unclassified	79	0	0	1	0
719	PWY-7039: phosphatidate metabolism, as a signaling molecule	low_unclassified	5.53164043197914e-06	1.65949212959374e-05	0	5.26908341772152e-06	low	129	0	0	unclassified	79	0	5.26908341772152e-06	12	0
720	PWY-7111: pyruvate fermentation to isobutanol (engineered)	low_unclassified	0.000491345234150404	0.00147403570245121	0	2.87670350240408e-05	low	129	0	1.83060219379845e-05	unclassified	79	0	4.70730569620253e-05	12	22
721	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	low_unclassified	0.0211484889651237	0.063445466895371	0	2.21680833755274e-05	low	129	0	8.30143333333333e-06	unclassified	79	0	3.04695167088608e-05	11	15
722	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	low_unclassified	0.979634135185848	1	0	-5.29554983809244e-06	low	129	0	5.9782923255814e-05	unclassified	79	0	5.44873734177215e-05	30	19
723	PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	low_unclassified	0.0777421496655852	0.233226448996756	4.81468e-05	1.71091600628005e-05	low	129	0	0.000126773296899225	unclassified	79	4.81468e-05	0.000143882456962025	47	41
724	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	low_unclassified	0.411360302773469	1	0	4.81158212147974e-06	low	129	0	2.4407007751938e-05	unclassified	79	0	2.92185898734177e-05	13	11
725	PWY-7199: pyrimidine deoxyribonucleosides salvage	low_unclassified	0.0136269267762966	0.0408807803288898	7.01954e-05	3.35640170424885e-05	low	129	0	0.000116417928527132	unclassified	79	7.01954e-05	0.00014998194556962	54	47
726	PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	low_unclassified	0.311807915527366	0.935423746582098	0	8.94131567068982e-08	low	129	0	5.35803875968992e-08	unclassified	79	0	1.42993544303797e-07	1	2
727	PWY-7208: superpathway of pyrimidine nucleobases salvage	low_unclassified	6.0818831014233e-07	1.82456493042699e-06	0	1.45633868403493e-05	low	129	0	4.40683100775194e-06	unclassified	79	0	1.89702178481013e-05	4	21
728	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	low_unclassified	0.979634135185848	1	0	-8.21674658031597e-06	low	129	0	5.44311124031008e-05	unclassified	79	0	4.62143658227848e-05	30	19
729	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	low_unclassified	0.0788572293845896	0.236571688153769	0	3.31294294966147e-06	low	129	0	5.67944186046512e-06	unclassified	79	0	8.99238481012658e-06	3	6
730	PWY-7219: adenosine ribonucleotides de novo biosynthesis	low_unclassified	0.00158519383474553	0.00475558150423659	0.000341819	0.000675516705318418	low	129	0.000304724	0.000541069012403101	unclassified	79	0.000646543	0.00121658571772152	93	66
731	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	low_unclassified	0.0168362401895913	0.0505087205687739	2.90142e-05	3.91026397703856e-05	low	129	0	6.85591488372093e-05	unclassified	79	2.90142e-05	0.000107661788607595	43	41
732	PWY-7221: guanosine ribonucleotides de novo biosynthesis	low_unclassified	0.0269696767220912	0.0809090301662736	3.18732e-05	1.32505686389952e-05	low	129	0	0.000100547498449612	unclassified	79	3.18732e-05	0.000113798067088608	40	41
733	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	low_unclassified	0.0168362401895913	0.0505087205687739	2.90142e-05	3.91026397703856e-05	low	129	0	6.85591488372093e-05	unclassified	79	2.90142e-05	0.000107661788607595	43	41
734	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	low_unclassified	0.0269696767220912	0.0809090301662736	2.39912e-05	1.44998804140909e-05	low	129	0	8.67953170542636e-05	unclassified	79	2.39912e-05	0.000101295197468354	40	41
735	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	low_unclassified	0.000437861613816636	0.00131358484144991	0.000636102	0.000834341395672652	low	129	0.000144006	0.000574631751162791	unclassified	79	0.000780108	0.00140897314683544	80	62
736	PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)	low_unclassified	1.42989284896535e-05	4.28967854689606e-05	0	5.45967417721519e-06	low	129	0	0	unclassified	79	0	5.45967417721519e-06	11	0
737	PWY-7242: D-fructuronate degradation	low_unclassified	0.596926858886298	1	0	-1.34542989893043e-07	low	129	0	4.43913875968992e-07	unclassified	79	0	3.09370886075949e-07	3	1
738	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	low_unclassified	0.0157042609880741	0.0471127829642224	0	2.16683630850751e-05	low	129	0	8.68869767441861e-06	unclassified	79	0	3.03570607594937e-05	4	9
739	PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	low_unclassified	0.72553620907064	1	0	2.03541644588362e-07	low	129	0	1.27393798449612e-07	unclassified	79	0	3.30935443037975e-07	1	1
740	PWY-7279: aerobic respiration II (cytochrome c) (yeast)	low_unclassified	0.27393089125054	0.821792673751621	0	5.37725833578648e-06	low	129	0	1.97788217054264e-06	unclassified	79	0	7.35514050632911e-06	3	4
741	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	low_unclassified	0.00516337426860337	0.0154901228058101	0	2.22152035099598e-05	low	129	0	9.80021294573643e-06	unclassified	79	0	3.20154164556962e-05	7	14
742	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	low_unclassified	0.277276714518962	0.831830143556885	0	4.77017460504367e-06	low	129	0	2.22670387596899e-06	unclassified	79	0	6.99687848101266e-06	3	4
743	PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	low_unclassified	0.439725971598616	1	0	-1.77562015503876e-08	low	129	0	1.77562015503876e-08	unclassified	79	0	0	1	0
744	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	low_unclassified	0.912279664570829	1	0	4.21536955156511e-06	low	129	0	5.31726589147287e-06	unclassified	79	0	9.53263544303797e-06	7	4
745	PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	low_unclassified	0.439725971598616	1	0	-8.46565891472868e-08	low	129	0	8.46565891472868e-08	unclassified	79	0	0	1	0
746	PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	low_unclassified	0.603853659029792	1	0	5.61728496712786e-06	low	129	0	7.64519224806202e-06	unclassified	79	0	1.32624772151899e-05	9	7
747	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	low_unclassified	0.0265369389522641	0.0796108168567923	0	1.8179253164557e-06	low	129	0	0	unclassified	79	0	1.8179253164557e-06	3	0
748	PWY-7400: L-arginine biosynthesis IV (archaebacteria)	low_unclassified	0.257982969168028	0.773948907504084	0	1.07386436267295e-05	low	129	0	7.90872093023256e-06	unclassified	79	0	1.8647364556962e-05	4	5
749	PWY-7560: methylerythritol phosphate pathway II	low_unclassified	0.863120067779008	1	0	-5.14156159356295e-07	low	129	0	6.25472868217054e-07	unclassified	79	0	1.1131670886076e-07	2	1
750	PWY-7663: gondoate biosynthesis (anaerobic)	low_unclassified	0.366853528039525	1	0	2.34700556373271e-06	low	129	0	8.50716279069768e-06	unclassified	79	0	1.08541683544304e-05	10	9
751	PWY-7664: oleate biosynthesis IV (anaerobic)	low_unclassified	0.239963539999002	0.719890619997007	0	5.34735282111667e-06	low	129	0	4.45142945736434e-06	unclassified	79	0	9.79878227848101e-06	5	6
752	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	low_unclassified	0.30093848887493	0.90281546662479	0	3.59088406437052e-06	low	129	0	5.54786821705426e-07	unclassified	79	0	4.14567088607595e-06	1	2
753	PWY-841: superpathway of purine nucleotides de novo biosynthesis I	low_unclassified	0.028473728923245	0.0854211867697349	0	4.63820186439015e-06	low	129	0	2.79328294573643e-06	unclassified	79	0	7.43148481012658e-06	2	6
754	PWY-922: mevalonate pathway I	low_unclassified	0.00174104765393031	0.00522314296179094	0	2.3097126219213e-05	low	129	0	5.89370542635659e-06	unclassified	79	0	2.89908316455696e-05	4	12
755	PWY0-1061: superpathway of L-alanine biosynthesis	low_unclassified	0.270612763720809	0.811838291162426	0	1.18934444117358e-05	low	129	0	4.30068217054264e-06	unclassified	79	0	1.61941265822785e-05	3	4
756	PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	low_unclassified	0.72553620907064	1	0	1.65800864782651e-06	low	129	0	4.36242635658915e-08	unclassified	79	0	1.70163291139241e-06	1	1
757	PWY0-1261: anhydromuropeptides recycling	low_unclassified	0.0181173043297706	0.0543519129893119	0	2.00383365420469e-05	low	129	0	7.67914573643411e-06	unclassified	79	0	2.7717482278481e-05	6	11
758	PWY0-1296: purine ribonucleosides degradation	low_unclassified	0.125247401266328	0.375742203798984	0	1.78756065253655e-05	low	129	0	4.57804031007752e-06	unclassified	79	0	2.2453646835443e-05	5	7
759	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	low_unclassified	0.405170735789998	1	0	5.67846183887744e-06	low	129	0	3.92322170542636e-06	unclassified	79	0	9.6016835443038e-06	5	5
760	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	low_unclassified	0.41609631836204	1	0	4.58769086448827e-06	low	129	0	3.94796356589147e-06	unclassified	79	0	8.53565443037975e-06	5	5
761	PWY0-1319: CDP-diacylglycerol biosynthesis II	low_unclassified	0.203046856124211	0.609140568372633	0	1.99873056952213e-05	low	129	0	7.97225379844961e-06	unclassified	79	0	2.79595594936709e-05	6	7
762	PWY0-1338: polymyxin resistance	low_unclassified	0.439725971598616	1	0	-2.78787596899225e-08	low	129	0	2.78787596899225e-08	unclassified	79	0	0	1	0
763	PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	low_unclassified	0.736096757763333	1	0	-3.01131537631243e-07	low	129	0	4.91282170542636e-07	unclassified	79	0	1.90150632911392e-07	1	1
764	PWY0-1479: tRNA processing	low_unclassified	0.13487317418395	0.404619522551849	0	1.20134373466784e-05	low	129	0	6.31503100775194e-06	unclassified	79	0	1.83284683544304e-05	4	6
765	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	low_unclassified	0.00081368274848337	0.00244104824545011	0	0.000120759628309293	low	129	0	4.87486147286822e-05	unclassified	79	0	0.000169508243037975	33	35
766	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	low_unclassified	1.7041119792181e-06	5.1123359376543e-06	0	2.77424605141792e-05	low	129	0	6.8512496124031e-06	unclassified	79	0	3.45937101265823e-05	4	20
767	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	low_unclassified	0.0378117646092003	0.113435293827601	7.78097e-05	3.88654529192425e-05	low	129	0	0.000111152949612403	unclassified	79	7.78097e-05	0.000150018402531646	48	44
768	PWY0-42: 2-methylcitrate cycle I	low_unclassified	0.439725971598616	1	0	-3.32433333333333e-07	low	129	0	3.32433333333333e-07	unclassified	79	0	0	1	0
769	PWY0-781: aspartate superpathway	low_unclassified	0.260827170627967	0.7824815118839	0	6.93491144146796e-06	low	129	0	7.77831007751938e-06	unclassified	79	0	1.47132215189873e-05	4	5
770	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	low_unclassified	0.277276714518962	0.831830143556885	0	5.95485980767344e-06	low	129	0	2.97968449612403e-06	unclassified	79	0	8.93454430379747e-06	3	4
771	PWY0-862: (5Z)-dodec-5-enoate biosynthesis	low_unclassified	0.227941317541281	0.683823952623842	0	6.05441481699539e-06	low	129	0	3.59094341085271e-06	unclassified	79	0	9.6453582278481e-06	5	6
772	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	low_unclassified	0.0265369389522641	0.0796108168567923	0	2.41481139240506e-06	low	129	0	0	unclassified	79	0	2.41481139240506e-06	3	0
773	PWY1G-0: mycothiol biosynthesis	low_unclassified	0.116064643910805	0.348193931732416	0	-1.83494341085271e-06	low	129	0	1.83494341085271e-06	unclassified	79	0	0	4	0
774	PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	low_unclassified	3.67697997619719e-05	0.000110309399285916	0	3.90132215189873e-06	low	129	0	0	unclassified	79	0	3.90132215189873e-06	10	0
775	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	low_unclassified	0.465248189042018	1	0	5.09314419585909e-06	low	129	0	2.70631782945736e-06	unclassified	79	0	7.79946202531646e-06	4	4
776	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	low_unclassified	0.465248189042018	1	0	5.09322946717692e-06	low	129	0	2.70623255813953e-06	unclassified	79	0	7.79946202531646e-06	4	4
777	PWY66-367: ketogenesis	low_unclassified	0.204816389818237	0.61444916945471	0	7.49421518987342e-07	low	129	0	0	unclassified	79	0	7.49421518987342e-07	1	0
778	PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)	low_unclassified	0.121968499139424	0.365905497418273	0	3.54910551466981e-06	low	129	0	4.79552713178295e-07	unclassified	79	0	4.0286582278481e-06	1	3
779	PWY66-398: TCA cycle III (animals)	low_unclassified	0.736096757763333	1	0	-5.68593268570307e-08	low	129	0	2.92454263565891e-07	unclassified	79	0	2.35594936708861e-07	1	1
780	PWY66-399: gluconeogenesis III	low_unclassified	0.246677621435112	0.740032864305337	0	1.41813445196742e-05	low	129	0	1.02223643410853e-05	unclassified	79	0	2.44037088607595e-05	9	9
781	PWY66-400: glycolysis VI (metazoan)	low_unclassified	0.439725971598616	1	0	-4.80926356589147e-08	low	129	0	4.80926356589147e-08	unclassified	79	0	0	1	0
782	PWY66-422: D-galactose degradation V (Leloir pathway)	low_unclassified	1.95547218989162e-05	5.86641656967485e-05	0	0.000149805900637818	low	129	0	3.45462310077519e-05	unclassified	79	0	0.00018435213164557	26	35
783	PWYG-321: mycolate biosynthesis	low_unclassified	0.41609631836204	1	0	1.83384394073202e-06	low	129	0	6.29720542635659e-06	unclassified	79	0	8.13104936708861e-06	5	5
784	PYRIDNUCSAL-PWY: NAD salvage pathway I	low_unclassified	0.0701066756217003	0.210320026865101	0	1.88662959179668e-05	low	129	0	2.1484015503876e-06	unclassified	79	0	2.10146974683544e-05	3	6
785	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	low_unclassified	2.18666469858924e-05	6.55999409576771e-05	0	0.000113623348680208	low	129	0	7.96022891472868e-06	unclassified	79	0	0.000121583577594937	8	21
786	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	low_unclassified	0.277276714518962	0.831830143556885	0	4.06451956628398e-06	low	129	0	1.90775891472868e-06	unclassified	79	0	5.97227848101266e-06	3	4
787	REDCITCYC: TCA cycle VIII (helicobacter)	low_unclassified	0.439725971598616	1	0	-1.73289147286822e-07	low	129	0	1.73289147286822e-07	unclassified	79	0	0	1	0
788	RHAMCAT-PWY: L-rhamnose degradation I	low_unclassified	0.255160347806791	0.765481043420374	0	4.03407303895594e-06	low	129	0	1.58686620155039e-06	unclassified	79	0	5.62093924050633e-06	4	5
789	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	low_unclassified	0.250720434495406	0.752161303486217	0	4.65895347855952e-06	low	129	0	0.000108217084496124	unclassified	79	0	0.000112876037974684	29	25
790	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	low_unclassified	0.439725971598616	1	0	-7.31591472868217e-08	low	129	0	7.31591472868217e-08	unclassified	79	0	0	1	0
791	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	low_unclassified	0.010109851974851	0.030329555924553	0	3.43658425807085e-05	low	129	0	1.01368100775194e-05	unclassified	79	0	4.45026526582278e-05	10	15
792	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	low_unclassified	0.642226354244366	1	0	8.42401965459719e-06	low	129	0	4.39591705426357e-06	unclassified	79	0	1.28199367088608e-05	5	4
793	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	low_unclassified	0.448014570188753	1	0	7.37096496909037e-06	low	129	0	3.77260465116279e-06	unclassified	79	0	1.11435696202532e-05	4	4
794	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	low_unclassified	0.30093848887493	0.90281546662479	0	8.53789644784614e-07	low	129	0	1.19850387596899e-08	unclassified	79	0	8.65774683544304e-07	1	2
795	TCA: TCA cycle I (prokaryotic)	low_unclassified	0.00876277177409599	0.026288315322288	0	2.93671759395545e-06	low	129	0	4.58693798449612e-07	unclassified	79	0	3.39541139240506e-06	1	6
796	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis	low_unclassified	0.30093848887493	0.90281546662479	0	7.29951717201452e-06	low	129	0	2.42027131782946e-07	unclassified	79	0	7.54154430379747e-06	1	2
797	THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	low_unclassified	0.439725971598616	1	0	-7.27793798449612e-07	low	129	0	7.27793798449612e-07	unclassified	79	0	0	1	0
798	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	low_unclassified	0.350779674089648	1	0	7.30432139142381e-06	low	129	0	2.41362937984496e-05	unclassified	79	0	3.14406151898734e-05	18	15
799	THRESYN-PWY: superpathway of L-threonine biosynthesis	low_unclassified	0.102539502816876	0.307618508450627	0	3.17303092326563e-05	low	129	0	3.87847503875969e-05	unclassified	79	0	7.05150596202532e-05	27	25
800	TRNA-CHARGING-PWY: tRNA charging	low_unclassified	7.9686859093225e-07	2.39060577279675e-06	0	0.000267781410558336	low	129	0	5.02507286821705e-05	unclassified	79	0	0.000318032139240506	11	28
801	UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	low_unclassified	0.071153393193779	0.213460179581337	0	6.28841772151899e-07	low	129	0	0	unclassified	79	0	6.28841772151899e-07	2	0
802	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	low_unclassified	0.210108882508662	0.630326647525987	0.00012622	0.000650903334451967	low	129	0.00104766	0.00124018973643411	unclassified	79	0.00117388	0.00189109307088608	129	77
803	VALSYN-PWY: L-valine biosynthesis	low_unclassified	0.000176149149951351	0.000528447449854052	0	7.76632718261211e-05	low	129	0	1.63417610852713e-05	unclassified	79	0	9.40050329113924e-05	11	22
